PERMNO,date,TICKER,COMNAM,CUSIP,PRC
20652,20210331,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,34.28000
20652,20210430,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,40.70000
20652,20210528,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,37.20000
20652,20210630,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,37.01000
20652,20210730,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,32.49000
20652,20210831,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,32.39000
20652,20210930,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,33.54000
20652,20211029,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,30.28000
20652,20211130,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,27.43000
20652,20211231,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,27.25000
20652,20220131,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,26.58000
20652,20220228,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,27.05000
20652,20220331,SNCY,SUN COUNTRY AIRLINES HLDGS INC,86668310,26.18000
20891,20210331,,,35909R10,
20891,20210430,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,21.04000
20891,20210528,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,21.32000
20891,20210630,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,17.04000
20891,20210730,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,14.74000
20891,20210831,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,15.33000
20891,20210930,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,15.79000
20891,20211029,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,15.65000
20891,20211130,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,13.35000
20891,20211231,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,13.57000
20891,20220131,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,13.08000
20891,20220228,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,12.88000
20891,20220331,ULCC,FRONTIER GROUP HOLDINGS INC,35909R10,11.33000
21020,20100129,AMR,A M R CORP DEL,02376R10,6.92000
21020,20100226,AMR,A M R CORP DEL,02376R10,9.19000
21020,20100331,AMR,A M R CORP DEL,02376R10,9.11000
21020,20100430,AMR,A M R CORP DEL,02376R10,7.38000
21020,20100528,AMR,A M R CORP DEL,02376R10,7.67000
21020,20100630,AMR,A M R CORP DEL,02376R10,6.78000
21020,20100730,AMR,A M R CORP DEL,02376R10,7.08000
21020,20100831,AMR,A M R CORP DEL,02376R10,6.12000
21020,20100930,AMR,A M R CORP DEL,02376R10,6.27000
21020,20101029,AMR,A M R CORP DEL,02376R10,7.89000
21020,20101130,AMR,A M R CORP DEL,02376R10,8.56000
21020,20101231,AMR,A M R CORP DEL,02376R10,7.79000
21020,20110131,AMR,A M R CORP DEL,02376R10,7.05000
21020,20110228,AMR,A M R CORP DEL,02376R10,6.74000
21020,20110331,AMR,A M R CORP DEL,02376R10,6.46000
21020,20110429,AMR,A M R CORP DEL,02376R10,5.87000
21020,20110531,AMR,A M R CORP DEL,02376R10,6.27000
21020,20110630,AMR,A M R CORP DEL,02376R10,5.40000
21020,20110729,AMR,A M R CORP DEL,02376R10,4.24000
21020,20110831,AMR,A M R CORP DEL,02376R10,3.62000
21020,20110930,AMR,A M R CORP DEL,02376R10,2.96000
21020,20111031,AMR,A M R CORP DEL,02376R10,2.63000
21020,20111130,AMR,A M R CORP DEL,02376R10,0.32000
21020,20111230,AMR,A M R CORP DEL,02376R10,0.35000
21020,20120131,,A M R CORP DEL,02376R10,
21020,20120229,,A M R CORP DEL,02376R10,
21020,20120330,,A M R CORP DEL,02376R10,
21020,20120430,,A M R CORP DEL,02376R10,
21020,20120531,,A M R CORP DEL,02376R10,
21020,20120629,,A M R CORP DEL,02376R10,
21020,20120731,,A M R CORP DEL,02376R10,
21020,20120831,,A M R CORP DEL,02376R10,
21020,20120928,,A M R CORP DEL,02376R10,
21020,20121031,,A M R CORP DEL,02376R10,
21020,20121130,,A M R CORP DEL,02376R10,
21020,20121231,,A M R CORP DEL,02376R10,
21020,20130131,,A M R CORP DEL,02376R10,
21020,20130228,,A M R CORP DEL,02376R10,
21020,20130328,,A M R CORP DEL,02376R10,
21020,20130430,,A M R CORP DEL,02376R10,
21020,20130531,,A M R CORP DEL,02376R10,
21020,20130628,,A M R CORP DEL,02376R10,
21020,20130731,,A M R CORP DEL,02376R10,
21020,20130830,,A M R CORP DEL,02376R10,
21020,20130930,,A M R CORP DEL,02376R10,
21020,20131031,,A M R CORP DEL,02376R10,
21020,20131129,,A M R CORP DEL,02376R10,
21020,20131231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,25.25000
21020,20140131,AAL,AMERICAN AIRLINES GROUP INC,02376R10,33.55000
21020,20140228,AAL,AMERICAN AIRLINES GROUP INC,02376R10,36.93000
21020,20140331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,36.60000
21020,20140430,AAL,AMERICAN AIRLINES GROUP INC,02376R10,35.07000
21020,20140530,AAL,AMERICAN AIRLINES GROUP INC,02376R10,40.16000
21020,20140630,AAL,AMERICAN AIRLINES GROUP INC,02376R10,42.96000
21020,20140731,AAL,AMERICAN AIRLINES GROUP INC,02376R10,38.85000
21020,20140829,AAL,AMERICAN AIRLINES GROUP INC,02376R10,38.88100
21020,20140930,AAL,AMERICAN AIRLINES GROUP INC,02376R10,35.48000
21020,20141031,AAL,AMERICAN AIRLINES GROUP INC,02376R10,41.35000
21020,20141128,AAL,AMERICAN AIRLINES GROUP INC,02376R10,48.53000
21020,20141231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,53.63000
21020,20150130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,49.08000
21020,20150227,AAL,AMERICAN AIRLINES GROUP INC,02376R10,47.90000
21020,20150331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,52.78000
21020,20150430,AAL,AMERICAN AIRLINES GROUP INC,02376R10,48.28500
21020,20150529,AAL,AMERICAN AIRLINES GROUP INC,02376R10,42.37000
21020,20150630,AAL,AMERICAN AIRLINES GROUP INC,02376R10,39.93500
21020,20150731,AAL,AMERICAN AIRLINES GROUP INC,02376R10,40.10000
21020,20150831,AAL,AMERICAN AIRLINES GROUP INC,02376R10,38.98000
21020,20150930,AAL,AMERICAN AIRLINES GROUP INC,02376R10,38.83000
21020,20151030,AAL,AMERICAN AIRLINES GROUP INC,02376R10,46.22000
21020,20151130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,41.26000
21020,20151231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,42.35000
21020,20160129,AAL,AMERICAN AIRLINES GROUP INC,02376R10,38.99000
21020,20160229,AAL,AMERICAN AIRLINES GROUP INC,02376R10,41.00000
21020,20160331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,41.01000
21020,20160429,AAL,AMERICAN AIRLINES GROUP INC,02376R10,34.69000
21020,20160531,AAL,AMERICAN AIRLINES GROUP INC,02376R10,31.91000
21020,20160630,AAL,AMERICAN AIRLINES GROUP INC,02376R10,28.31000
21020,20160729,AAL,AMERICAN AIRLINES GROUP INC,02376R10,35.50000
21020,20160831,AAL,AMERICAN AIRLINES GROUP INC,02376R10,36.30000
21020,20160930,AAL,AMERICAN AIRLINES GROUP INC,02376R10,36.61000
21020,20161031,AAL,AMERICAN AIRLINES GROUP INC,02376R10,40.60000
21020,20161130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,46.44000
21020,20161230,AAL,AMERICAN AIRLINES GROUP INC,02376R10,46.69000
21020,20170131,AAL,AMERICAN AIRLINES GROUP INC,02376R10,44.25000
21020,20170228,AAL,AMERICAN AIRLINES GROUP INC,02376R10,46.36000
21020,20170331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,42.30000
21020,20170428,AAL,AMERICAN AIRLINES GROUP INC,02376R10,42.62000
21020,20170531,AAL,AMERICAN AIRLINES GROUP INC,02376R10,48.41000
21020,20170630,AAL,AMERICAN AIRLINES GROUP INC,02376R10,50.32000
21020,20170731,AAL,AMERICAN AIRLINES GROUP INC,02376R10,50.44000
21020,20170831,AAL,AMERICAN AIRLINES GROUP INC,02376R10,44.74000
21020,20170929,AAL,AMERICAN AIRLINES GROUP INC,02376R10,47.49000
21020,20171031,AAL,AMERICAN AIRLINES GROUP INC,02376R10,46.82000
21020,20171130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,50.49000
21020,20171229,AAL,AMERICAN AIRLINES GROUP INC,02376R10,52.03000
21020,20180131,AAL,AMERICAN AIRLINES GROUP INC,02376R10,54.32000
21020,20180228,AAL,AMERICAN AIRLINES GROUP INC,02376R10,54.25000
21020,20180329,AAL,AMERICAN AIRLINES GROUP INC,02376R10,51.96000
21020,20180430,AAL,AMERICAN AIRLINES GROUP INC,02376R10,42.93000
21020,20180531,AAL,AMERICAN AIRLINES GROUP INC,02376R10,43.54000
21020,20180629,AAL,AMERICAN AIRLINES GROUP INC,02376R10,37.96000
21020,20180731,AAL,AMERICAN AIRLINES GROUP INC,02376R10,39.54000
21020,20180831,AAL,AMERICAN AIRLINES GROUP INC,02376R10,40.48000
21020,20180928,AAL,AMERICAN AIRLINES GROUP INC,02376R10,41.33000
21020,20181031,AAL,AMERICAN AIRLINES GROUP INC,02376R10,35.08000
21020,20181130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,40.16000
21020,20181231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,32.11000
21020,20190131,AAL,AMERICAN AIRLINES GROUP INC,02376R10,35.77000
21020,20190228,AAL,AMERICAN AIRLINES GROUP INC,02376R10,35.63000
21020,20190329,AAL,AMERICAN AIRLINES GROUP INC,02376R10,31.76000
21020,20190430,AAL,AMERICAN AIRLINES GROUP INC,02376R10,34.18000
21020,20190531,AAL,AMERICAN AIRLINES GROUP INC,02376R10,27.23000
21020,20190628,AAL,AMERICAN AIRLINES GROUP INC,02376R10,32.61000
21020,20190731,AAL,AMERICAN AIRLINES GROUP INC,02376R10,30.51000
21020,20190830,AAL,AMERICAN AIRLINES GROUP INC,02376R10,26.31000
21020,20190930,AAL,AMERICAN AIRLINES GROUP INC,02376R10,26.97000
21020,20191031,AAL,AMERICAN AIRLINES GROUP INC,02376R10,30.06000
21020,20191129,AAL,AMERICAN AIRLINES GROUP INC,02376R10,28.74000
21020,20191231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,28.68000
21020,20200131,AAL,AMERICAN AIRLINES GROUP INC,02376R10,26.84000
21020,20200228,AAL,AMERICAN AIRLINES GROUP INC,02376R10,19.05000
21020,20200331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,12.19000
21020,20200430,AAL,AMERICAN AIRLINES GROUP INC,02376R10,12.01000
21020,20200529,AAL,AMERICAN AIRLINES GROUP INC,02376R10,10.50000
21020,20200630,AAL,AMERICAN AIRLINES GROUP INC,02376R10,13.07000
21020,20200731,AAL,AMERICAN AIRLINES GROUP INC,02376R10,11.12000
21020,20200831,AAL,AMERICAN AIRLINES GROUP INC,02376R10,13.05000
21020,20200930,AAL,AMERICAN AIRLINES GROUP INC,02376R10,12.29000
21020,20201030,AAL,AMERICAN AIRLINES GROUP INC,02376R10,11.28000
21020,20201130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,14.13000
21020,20201231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,15.77000
21020,20210129,AAL,AMERICAN AIRLINES GROUP INC,02376R10,17.17000
21020,20210226,AAL,AMERICAN AIRLINES GROUP INC,02376R10,20.94000
21020,20210331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,23.90000
21020,20210430,AAL,AMERICAN AIRLINES GROUP INC,02376R10,21.72000
21020,20210528,AAL,AMERICAN AIRLINES GROUP INC,02376R10,24.24000
21020,20210630,AAL,AMERICAN AIRLINES GROUP INC,02376R10,21.21000
21020,20210730,AAL,AMERICAN AIRLINES GROUP INC,02376R10,20.38000
21020,20210831,AAL,AMERICAN AIRLINES GROUP INC,02376R10,19.94000
21020,20210930,AAL,AMERICAN AIRLINES GROUP INC,02376R10,20.52000
21020,20211029,AAL,AMERICAN AIRLINES GROUP INC,02376R10,19.20000
21020,20211130,AAL,AMERICAN AIRLINES GROUP INC,02376R10,17.69000
21020,20211231,AAL,AMERICAN AIRLINES GROUP INC,02376R10,17.96000
21020,20220131,AAL,AMERICAN AIRLINES GROUP INC,02376R10,16.47000
21020,20220228,AAL,AMERICAN AIRLINES GROUP INC,02376R10,17.25000
21020,20220331,AAL,AMERICAN AIRLINES GROUP INC,02376R10,18.25000
28804,20100129,ALK,ALASKA AIRGROUP INC,01165910,31.34000
28804,20100226,ALK,ALASKA AIRGROUP INC,01165910,35.00000
28804,20100331,ALK,ALASKA AIRGROUP INC,01165910,41.23000
28804,20100430,ALK,ALASKA AIRGROUP INC,01165910,41.41000
28804,20100528,ALK,ALASKA AIRGROUP INC,01165910,46.70000
28804,20100630,ALK,ALASKA AIRGROUP INC,01165910,44.95000
28804,20100730,ALK,ALASKA AIRGROUP INC,01165910,51.59000
28804,20100831,ALK,ALASKA AIRGROUP INC,01165910,44.23000
28804,20100930,ALK,ALASKA AIRGROUP INC,01165910,51.03000
28804,20101029,ALK,ALASKA AIRGROUP INC,01165910,52.80000
28804,20101130,ALK,ALASKA AIRGROUP INC,01165910,55.00000
28804,20101231,ALK,ALASKA AIRGROUP INC,01165910,56.69000
28804,20110131,ALK,ALASKA AIRGROUP INC,01165910,59.24000
28804,20110228,ALK,ALASKA AIRGROUP INC,01165910,59.45000
28804,20110331,ALK,ALASKA AIRGROUP INC,01165910,63.42000
28804,20110429,ALK,ALASKA AIRGROUP INC,01165910,65.87000
28804,20110531,ALK,ALASKA AIRGROUP INC,01165910,67.54000
28804,20110630,ALK,ALASKA AIRGROUP INC,01165910,68.46000
28804,20110729,ALK,ALASKA AIRGROUP INC,01165910,61.12000
28804,20110831,ALK,ALASKA AIRGROUP INC,01165910,57.73000
28804,20110930,ALK,ALASKA AIRGROUP INC,01165910,56.29000
28804,20111031,ALK,ALASKA AIRGROUP INC,01165910,66.53000
28804,20111130,ALK,ALASKA AIRGROUP INC,01165910,69.42000
28804,20111230,ALK,ALASKA AIRGROUP INC,01165910,75.09000
28804,20120131,ALK,ALASKA AIRGROUP INC,01165910,76.13000
28804,20120229,ALK,ALASKA AIRGROUP INC,01165910,68.57000
28804,20120330,ALK,ALASKA AIRGROUP INC,01165910,35.82000
28804,20120430,ALK,ALASKA AIRGROUP INC,01165910,33.80000
28804,20120531,ALK,ALASKA AIRGROUP INC,01165910,34.30000
28804,20120629,ALK,ALASKA AIRGROUP INC,01165910,35.90000
28804,20120731,ALK,ALASKA AIRGROUP INC,01165910,34.85000
28804,20120831,ALK,ALASKA AIRGROUP INC,01165910,33.55000
28804,20120928,ALK,ALASKA AIRGROUP INC,01165910,35.06000
28804,20121031,ALK,ALASKA AIRGROUP INC,01165910,38.24000
28804,20121130,ALK,ALASKA AIRGROUP INC,01165910,42.75000
28804,20121231,ALK,ALASKA AIRGROUP INC,01165910,43.09000
28804,20130131,ALK,ALASKA AIRGROUP INC,01165910,46.13000
28804,20130228,ALK,ALASKA AIRGROUP INC,01165910,51.55000
28804,20130328,ALK,ALASKA AIRGROUP INC,01165910,63.96000
28804,20130430,ALK,ALASKA AIRGROUP INC,01165910,61.64000
28804,20130531,ALK,ALASKA AIRGROUP INC,01165910,56.82000
28804,20130628,ALK,ALASKA AIRGROUP INC,01165910,52.00000
28804,20130731,ALK,ALASKA AIRGROUP INC,01165910,61.17000
28804,20130830,ALK,ALASKA AIRGROUP INC,01165910,56.62000
28804,20130930,ALK,ALASKA AIRGROUP INC,01165910,62.62000
28804,20131031,ALK,ALASKA AIRGROUP INC,01165910,70.66000
28804,20131129,ALK,ALASKA AIRGROUP INC,01165910,77.74000
28804,20131231,ALK,ALASKA AIRGROUP INC,01165910,73.37000
28804,20140131,ALK,ALASKA AIRGROUP INC,01165910,79.07000
28804,20140228,ALK,ALASKA AIRGROUP INC,01165910,86.64000
28804,20140331,ALK,ALASKA AIRGROUP INC,01165910,93.31000
28804,20140430,ALK,ALASKA AIRGROUP INC,01165910,94.08000
28804,20140530,ALK,ALASKA AIRGROUP INC,01165910,98.46000
28804,20140630,ALK,ALASKA AIRGROUP INC,01165910,95.05000
28804,20140731,ALK,ALASKA AIRGROUP INC,01165910,43.97000
28804,20140829,ALK,ALASKA AIRGROUP INC,01165910,46.34000
28804,20140930,ALK,ALASKA AIRGROUP INC,01165910,43.54000
28804,20141031,ALK,ALASKA AIRGROUP INC,01165910,53.23000
28804,20141128,ALK,ALASKA AIRGROUP INC,01165910,59.03000
28804,20141231,ALK,ALASKA AIRGROUP INC,01165910,59.76000
28804,20150130,ALK,ALASKA AIRGROUP INC,01165910,67.87000
28804,20150227,ALK,ALASKA AIRGROUP INC,01165910,63.65000
28804,20150331,ALK,ALASKA AIRGROUP INC,01165910,66.18000
28804,20150430,ALK,ALASKA AIRGROUP INC,01165910,64.06000
28804,20150529,ALK,ALASKA AIRGROUP INC,01165910,64.64000
28804,20150630,ALK,ALASKA AIRGROUP INC,01165910,64.43000
28804,20150731,ALK,ALASKA AIRGROUP INC,01165910,75.75000
28804,20150831,ALK,ALASKA AIRGROUP INC,01165910,74.86000
28804,20150930,ALK,ALASKA AIRGROUP INC,01165910,79.45000
28804,20151030,ALK,ALASKA AIRGROUP INC,01165910,76.25000
28804,20151130,ALK,ALASKA AIRGROUP INC,01165910,79.73000
28804,20151231,ALK,ALASKA AIRGROUP INC,01165910,80.51000
28804,20160129,ALK,ALASKA AIRGROUP INC,01165910,70.40000
28804,20160229,ALK,ALASKA AIRGROUP INC,01165910,73.90000
28804,20160331,ALK,ALASKA AIRGROUP INC,01165910,82.02000
28804,20160429,ALK,ALASKA AIRGROUP INC,01165910,70.43000
28804,20160531,ALK,ALASKA AIRGROUP INC,01165910,66.40000
28804,20160630,ALK,ALASKA AIRGROUP INC,01165910,58.29000
28804,20160729,ALK,ALASKA AIRGROUP INC,01165910,67.22000
28804,20160831,ALK,ALASKA AIRGROUP INC,01165910,67.53000
28804,20160930,ALK,ALASKA AIRGROUP INC,01165910,65.86000
28804,20161031,ALK,ALASKA AIRGROUP INC,01165910,72.22000
28804,20161130,ALK,ALASKA AIRGROUP INC,01165910,82.27000
28804,20161230,ALK,ALASKA AIRGROUP INC,01165910,88.73000
28804,20170131,ALK,ALASKA AIRGROUP INC,01165910,93.82000
28804,20170228,ALK,ALASKA AIRGROUP INC,01165910,97.82000
28804,20170331,ALK,ALASKA AIRGROUP INC,01165910,92.22000
28804,20170428,ALK,ALASKA AIRGROUP INC,01165910,85.09000
28804,20170531,ALK,ALASKA AIRGROUP INC,01165910,87.05000
28804,20170630,ALK,ALASKA AIRGROUP INC,01165910,89.76000
28804,20170731,ALK,ALASKA AIRGROUP INC,01165910,85.23000
28804,20170831,ALK,ALASKA AIRGROUP INC,01165910,74.66000
28804,20170929,ALK,ALASKA AIRGROUP INC,01165910,76.27000
28804,20171031,ALK,ALASKA AIRGROUP INC,01165910,66.03000
28804,20171130,ALK,ALASKA AIRGROUP INC,01165910,69.17000
28804,20171229,ALK,ALASKA AIRGROUP INC,01165910,73.51000
28804,20180131,ALK,ALASKA AIRGROUP INC,01165910,65.73000
28804,20180228,ALK,ALASKA AIRGROUP INC,01165910,64.50000
28804,20180329,ALK,ALASKA AIRGROUP INC,01165910,61.96000
28804,20180430,ALK,ALASKA AIRGROUP INC,01165910,64.93000
28804,20180531,ALK,ALASKA AIRGROUP INC,01165910,60.81000
28804,20180629,ALK,ALASKA AIRGROUP INC,01165910,60.39000
28804,20180731,ALK,ALASKA AIRGROUP INC,01165910,62.83000
28804,20180831,ALK,ALASKA AIRGROUP INC,01165910,67.49000
28804,20180928,ALK,ALASKA AIRGROUP INC,01165910,68.86000
28804,20181031,ALK,ALASKA AIRGROUP INC,01165910,61.42000
28804,20181130,ALK,ALASKA AIRGROUP INC,01165910,73.26000
28804,20181231,ALK,ALASKA AIRGROUP INC,01165910,60.85000
28804,20190131,ALK,ALASKA AIRGROUP INC,01165910,63.95000
28804,20190228,ALK,ALASKA AIRGROUP INC,01165910,61.70000
28804,20190329,ALK,ALASKA AIRGROUP INC,01165910,56.12000
28804,20190430,ALK,ALASKA AIRGROUP INC,01165910,61.90000
28804,20190531,ALK,ALASKA AIRGROUP INC,01165910,58.20000
28804,20190628,ALK,ALASKA AIRGROUP INC,01165910,63.91000
28804,20190731,ALK,ALASKA AIRGROUP INC,01165910,63.36000
28804,20190830,ALK,ALASKA AIRGROUP INC,01165910,59.72000
28804,20190930,ALK,ALASKA AIRGROUP INC,01165910,64.91000
28804,20191031,ALK,ALASKA AIRGROUP INC,01165910,69.43000
28804,20191129,ALK,ALASKA AIRGROUP INC,01165910,69.01000
28804,20191231,ALK,ALASKA AIRGROUP INC,01165910,67.75000
28804,20200131,ALK,ALASKA AIRGROUP INC,01165910,64.59000
28804,20200228,ALK,ALASKA AIRGROUP INC,01165910,50.46000
28804,20200331,ALK,ALASKA AIRGROUP INC,01165910,28.47000
28804,20200430,ALK,ALASKA AIRGROUP INC,01165910,32.52000
28804,20200529,ALK,ALASKA AIRGROUP INC,01165910,34.19000
28804,20200630,ALK,ALASKA AIRGROUP INC,01165910,36.26000
28804,20200731,ALK,ALASKA AIRGROUP INC,01165910,34.44000
28804,20200831,ALK,ALASKA AIRGROUP INC,01165910,38.95000
28804,20200930,ALK,ALASKA AIRGROUP INC,01165910,36.63000
28804,20201030,ALK,ALASKA AIRGROUP INC,01165910,37.89000
28804,20201130,ALK,ALASKA AIRGROUP INC,01165910,50.97000
28804,20201231,ALK,ALASKA AIRGROUP INC,01165910,52.00000
28804,20210129,ALK,ALASKA AIRGROUP INC,01165910,48.83000
28804,20210226,ALK,ALASKA AIRGROUP INC,01165910,65.02000
28804,20210331,ALK,ALASKA AIRGROUP INC,01165910,69.21000
28804,20210430,ALK,ALASKA AIRGROUP INC,01165910,69.14000
28804,20210528,ALK,ALASKA AIRGROUP INC,01165910,69.20000
28804,20210630,ALK,ALASKA AIRGROUP INC,01165910,60.31000
28804,20210730,ALK,ALASKA AIRGROUP INC,01165910,58.03000
28804,20210831,ALK,ALASKA AIRGROUP INC,01165910,57.34000
28804,20210930,ALK,ALASKA AIRGROUP INC,01165910,58.60000
28804,20211029,ALK,ALASKA AIRGROUP INC,01165910,52.80000
28804,20211130,ALK,ALASKA AIRGROUP INC,01165910,48.57000
28804,20211231,ALK,ALASKA AIRGROUP INC,01165910,52.10000
28804,20220131,ALK,ALASKA AIRGROUP INC,01165910,54.74000
28804,20220228,ALK,ALASKA AIRGROUP INC,01165910,56.14000
28804,20220331,ALK,ALASKA AIRGROUP INC,01165910,58.01000
58683,20100129,LUV,SOUTHWEST AIRLINES CO,84474110,11.33000
58683,20100226,LUV,SOUTHWEST AIRLINES CO,84474110,12.58000
58683,20100331,LUV,SOUTHWEST AIRLINES CO,84474110,13.22000
58683,20100430,LUV,SOUTHWEST AIRLINES CO,84474110,13.18000
58683,20100528,LUV,SOUTHWEST AIRLINES CO,84474110,12.44000
58683,20100630,LUV,SOUTHWEST AIRLINES CO,84474110,11.11000
58683,20100730,LUV,SOUTHWEST AIRLINES CO,84474110,12.05000
58683,20100831,LUV,SOUTHWEST AIRLINES CO,84474110,11.05000
58683,20100930,LUV,SOUTHWEST AIRLINES CO,84474110,13.07000
58683,20101029,LUV,SOUTHWEST AIRLINES CO,84474110,13.76000
58683,20101130,LUV,SOUTHWEST AIRLINES CO,84474110,13.32000
58683,20101231,LUV,SOUTHWEST AIRLINES CO,84474110,12.98000
58683,20110131,LUV,SOUTHWEST AIRLINES CO,84474110,11.85000
58683,20110228,LUV,SOUTHWEST AIRLINES CO,84474110,11.83000
58683,20110331,LUV,SOUTHWEST AIRLINES CO,84474110,12.63000
58683,20110429,LUV,SOUTHWEST AIRLINES CO,84474110,11.75000
58683,20110531,LUV,SOUTHWEST AIRLINES CO,84474110,11.83000
58683,20110630,LUV,SOUTHWEST AIRLINES CO,84474110,11.42000
58683,20110729,LUV,SOUTHWEST AIRLINES CO,84474110,9.96000
58683,20110831,LUV,SOUTHWEST AIRLINES CO,84474110,8.62000
58683,20110930,LUV,SOUTHWEST AIRLINES CO,84474110,8.04000
58683,20111031,LUV,SOUTHWEST AIRLINES CO,84474110,8.55000
58683,20111130,LUV,SOUTHWEST AIRLINES CO,84474110,8.38000
58683,20111230,LUV,SOUTHWEST AIRLINES CO,84474110,8.56000
58683,20120131,LUV,SOUTHWEST AIRLINES CO,84474110,9.58000
58683,20120229,LUV,SOUTHWEST AIRLINES CO,84474110,8.98000
58683,20120330,LUV,SOUTHWEST AIRLINES CO,84474110,8.24000
58683,20120430,LUV,SOUTHWEST AIRLINES CO,84474110,8.28000
58683,20120531,LUV,SOUTHWEST AIRLINES CO,84474110,9.03000
58683,20120629,LUV,SOUTHWEST AIRLINES CO,84474110,9.22000
58683,20120731,LUV,SOUTHWEST AIRLINES CO,84474110,9.19000
58683,20120831,LUV,SOUTHWEST AIRLINES CO,84474110,8.94000
58683,20120928,LUV,SOUTHWEST AIRLINES CO,84474110,8.77000
58683,20121031,LUV,SOUTHWEST AIRLINES CO,84474110,8.82000
58683,20121130,LUV,SOUTHWEST AIRLINES CO,84474110,9.53000
58683,20121231,LUV,SOUTHWEST AIRLINES CO,84474110,10.24000
58683,20130131,LUV,SOUTHWEST AIRLINES CO,84474110,11.21000
58683,20130228,LUV,SOUTHWEST AIRLINES CO,84474110,11.70000
58683,20130328,LUV,SOUTHWEST AIRLINES CO,84474110,13.48000
58683,20130430,LUV,SOUTHWEST AIRLINES CO,84474110,13.70000
58683,20130531,LUV,SOUTHWEST AIRLINES CO,84474110,14.17000
58683,20130628,LUV,SOUTHWEST AIRLINES CO,84474110,12.89000
58683,20130731,LUV,SOUTHWEST AIRLINES CO,84474110,13.83000
58683,20130830,LUV,SOUTHWEST AIRLINES CO,84474110,12.81000
58683,20130930,LUV,SOUTHWEST AIRLINES CO,84474110,14.56000
58683,20131031,LUV,SOUTHWEST AIRLINES CO,84474110,17.22000
58683,20131129,LUV,SOUTHWEST AIRLINES CO,84474110,18.59000
58683,20131231,LUV,SOUTHWEST AIRLINES CO,84474110,18.84000
58683,20140131,LUV,SOUTHWEST AIRLINES CO,84474110,20.95000
58683,20140228,LUV,SOUTHWEST AIRLINES CO,84474110,22.44000
58683,20140331,LUV,SOUTHWEST AIRLINES CO,84474110,23.61000
58683,20140430,LUV,SOUTHWEST AIRLINES CO,84474110,24.17000
58683,20140530,LUV,SOUTHWEST AIRLINES CO,84474110,26.45000
58683,20140630,LUV,SOUTHWEST AIRLINES CO,84474110,26.86000
58683,20140731,LUV,SOUTHWEST AIRLINES CO,84474110,28.28000
58683,20140829,LUV,SOUTHWEST AIRLINES CO,84474110,32.01000
58683,20140930,LUV,SOUTHWEST AIRLINES CO,84474110,33.77000
58683,20141031,LUV,SOUTHWEST AIRLINES CO,84474110,34.48000
58683,20141128,LUV,SOUTHWEST AIRLINES CO,84474110,41.82000
58683,20141231,LUV,SOUTHWEST AIRLINES CO,84474110,42.32000
58683,20150130,LUV,SOUTHWEST AIRLINES CO,84474110,45.18000
58683,20150227,LUV,SOUTHWEST AIRLINES CO,84474110,43.24000
58683,20150331,LUV,SOUTHWEST AIRLINES CO,84474110,44.30000
58683,20150430,LUV,SOUTHWEST AIRLINES CO,84474110,40.56000
58683,20150529,LUV,SOUTHWEST AIRLINES CO,84474110,37.05000
